international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_minutes,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn
-6,-6,-6,0.302133713,-1.09045917,3.408607595,2.58,-4.8,-2,0
6,-6,-6,-0.206543385,-1.651361012,1.446075949,2.52,-3.6,-6,1
-6,-6,-6,-0.769843528,-2.152873247,0.637974684,0.06,-3,-4.666666667,0
-6,-6,-6,1.664295875,0.308496013,0.516455696,-0.54,-5.4,-3.333333333,0
-6,-6,-6,2.459743954,2.416827055,0.808101266,-0.3,-2.4,-4.666666667,1
6,-6,-6,0.046088193,1.172944735,-0.173164557,-0.18,-3,-3.333333333,0
-6,-6,-6,-1.408250356,-2.050591147,1.616202532,-0.42,-3,-6,0
-6,6,2.769230769,0.889331437,0.602144625,-0.723037975,-0.3,-4.2,-6,0
-6,-6,-6,0.162162162,-2.109980753,-0.139746835,0.12,-3.6,-3.333333333,0
-6,6,3.230769231,-0.384068279,1.545779489,-0.085063291,-1.56,-5.4,-0.666666667,0
6,6,-1.615384615,-0.1314367,0.54605444,3.773164557,0.3,-5.4,-4.666666667,1
-6,-6,-6,2.336842105,2.644487215,-1.610126582,-1.8,-3.6,-4.666666667,0
-6,-6,-6,1.558463727,0.440472917,-2.336202532,2.22,-3.6,-4.666666667,0
-6,-6,-6,2.244665718,0.440472917,0.124556962,2.46,-4.2,-2,0
-6,-6,-6,-2.022759602,0.140225461,-0.513417722,3.66,-4.8,-2,0
-6,-6,-6,-0.602560455,-0.011547979,0.085063291,-1.02,-1.8,-4.666666667,0
-6,-6,-6,-1.848648649,0.311795436,1.029873418,-0.84,-3,-2,0
-6,-6,-6,0.087055477,2.723673357,2.646075949,3,-4.8,-6,0
-6,-6,-6,1.367283073,-2.281550729,0.738227848,-2.64,-3.6,-3.333333333,0
-6,6,0.461538462,1.59601707,-0.133626615,-0.088101266,-0.18,-3.6,-3.333333333,0
-6,-6,-6,3.029871977,-0.087434699,-1.689113924,-1.2,-5.4,-4.666666667,0
-6,6,-0.692307692,-1.776955903,-1.410503162,-0.698734177,0.36,-4.8,-4.666666667,0
-6,-6,-6,2.357325747,-3.452845752,0.768607595,0,-4.2,-6,0
-6,-6,-6,1.264864865,0.994775914,1.166582278,-0.12,0.6,-6,0
-6,-6,-6,4.153058321,-2.09348364,1.361012658,0.6,-4.8,-3.333333333,1
-6,-6,-6,-0.954196302,0.645037119,-1.294177215,-0.84,-1.2,-4.666666667,0
6,6,0.692307692,0.387482219,-1.100357437,0.513417722,-2.7,-1.8,-3.333333333,0
-6,-6,-6,2.073968706,1.786637338,0.944810127,-1.02,-2.4,-3.333333333,0
-6,-6,-6,0.366998578,0.275501787,-0.294683544,0.6,-3,-4.666666667,0
6,-6,-6,3.767283073,4.099532582,1.072405063,0.18,-5.4,-0.666666667,1
-6,-6,-6,-2.340256046,1.295023371,0.458734177,-1.02,-4.2,-3.333333333,0
-6,6,2.307692308,-2.821621622,2.119879021,-3.116962025,-0.78,-1.2,-4.666666667,0
-6,-6,-6,-1.479943101,2.383832829,-0.637974684,1.8,-2.4,-3.333333333,0
-6,-6,-6,-3.244950213,2.654385483,0.519493671,-0.72,-4.2,-6,0
-6,-6,-6,-2.091038407,1.549078911,-1.87443038,0.42,-4.2,-6,0
-6,-6,-6,-0.691322902,0.344789662,-2.254177215,0.3,-4.2,-0.666666667,1
-6,-6,-6,0.305547653,0.400879846,1.567594937,-0.6,-3.6,-4.666666667,0
-6,-6,-6,-2.787482219,3.337365961,-0.874936709,0.18,-2.4,-3.333333333,0
-6,-6,-6,1.828165007,-2.100082486,-1.291139241,-1.26,-3.6,-4.666666667,0
-6,-6,-6,1.640398293,1.700852351,0.124556962,-0.72,-1.2,-4.666666667,0
-6,6,0.230769231,-0.728876245,0.948583998,-0.899240506,-1.32,-4.2,-2,0
-6,-6,-6,0.493314367,0.902392081,-2.898227848,2.52,-3,-0.666666667,1
-6,-6,-6,-0.298719772,0.899092659,-2.020253165,-0.84,-4.8,-4.666666667,0
-6,-6,-6,-0.715220484,2.63788837,0.470886076,0.96,-3,-6,0
-6,6,2.307692308,4.016500711,-0.255705252,0.440506329,-1.86,-2.4,-4.666666667,0
-6,-6,-6,-0.520625889,3.479241133,0.458734177,-1.08,-4.2,-2,0
-6,6,-1.384615385,1.858890469,-0.143524883,0.267341772,1.14,-4.8,-6,0
-6,-6,-6,0.551351351,-2.149573825,0.154936709,-1.08,-3,-6,0
-6,-6,-6,-1.510668563,1.334616442,-1.282025316,0.66,-1.8,-4.666666667,0
-6,-6,-6,-0.141678521,1.238933187,1.354936709,1.26,-3.6,-6,1
-6,-6,-6,2.26514936,1.760241958,1.221265823,0,-3,-2,1
-6,-6,-6,-0.629871977,1.984602695,-0.04556962,0.36,-5.4,-4.666666667,0
6,-6,-6,0.578662873,0.53285675,0.203544304,-0.6,-2.4,-4.666666667,0
-6,-6,-6,-0.00512091,-1.01457245,0.121518987,-0.06,-4.8,-4.666666667,0
-6,6,0.692307692,2.179800853,0.008248557,-2.406075949,0.6,-4.2,-3.333333333,0
-6,-6,-6,-2.691891892,1.964806159,-1.716455696,0.48,-4.2,-6,0
-6,-6,-6,-1.578947368,0.400879846,2.746329114,-1.68,-1.8,-3.333333333,0
6,-6,-6,3.354196302,-0.628540005,-2.658227848,-1.38,-4.2,-0.666666667,0
-6,-6,-6,-2.186628734,0.186417377,-0.082025316,0.96,0,-3.333333333,0
-6,-6,-6,-1.128307255,-0.090734122,-1.704303797,-3,-1.2,-2,0
-6,-6,-6,1.398008535,1.717349464,1.020759494,-0.6,-3.6,-4.666666667,0
-6,-6,-6,1.07027027,3.353863074,-4.019240506,0.3,-4.8,-2,0
-6,-6,-6,1.33314367,1.618366786,0.798987342,-2.52,-4.2,-2,0
-6,-6,-6,-1.121479374,-2.380533407,2.919493671,0.9,-2.4,-6,0
6,-6,-6,-3.559032717,-0.496563101,0.42835443,-1.02,-4.8,-2,1
-6,-6,-6,-3.350782361,-1.813032719,-0.197468354,2.94,-3.6,-4.666666667,0
-6,-6,-6,-3.483926031,-0.704426725,0.507341772,1.8,-2.4,-2,0
-6,-6,-6,3.023044097,1.139950509,0.343291139,-0.24,-4.2,-6,1
6,-6,-6,-2.476813656,-1.882320594,4.210632911,2.4,-3.6,-3.333333333,1
6,-6,-6,-2.080796586,-1.535881221,0.634936709,3.36,-3.6,-4.666666667,1
-6,-6,-6,1.254623044,1.110255705,-2.111392405,-2.88,-0.6,-2,0
-6,6,2.307692308,3.838975818,1.492988727,0.021265823,1.98,-1.8,-4.666666667,0
-6,-6,-6,0.568421053,0.169920264,-1.962531646,0.72,-5.4,-6,0
-6,-6,-6,-2.510953058,1.588671982,-0.42835443,0.48,-3.6,-4.666666667,0
6,-6,-6,-4.310099573,1.064063789,-1.294177215,0,-3.6,-6,0
-6,-6,-6,-0.769843528,1.644762167,-2.503291139,-0.12,-4.2,-0.666666667,1
-6,-6,-6,-4.105263158,-0.605444047,-2.10835443,0.06,-3.6,-4.666666667,0
-6,-6,-6,2.439260313,-0.433874072,-0.841518987,-2.04,-5.4,-6,0
-6,6,3.230769231,-2.596301565,-1.370910091,0.723037975,2.34,-3,-2,0
-6,-6,-6,1.517496444,2.614792411,-0.96,0.48,-5.4,-3.333333333,0
-6,-6,-6,-2.009103841,0.047841628,3.338734177,0,-1.2,-3.333333333,0
-6,-6,-6,0.00512091,0.361286775,2.45164557,0.36,-3,-6,0
-6,-6,-6,1.100995733,1.747044267,2.081012658,1.02,-2.4,-2,0
-6,6,0.461538462,2.190042674,1.222436074,-0.956962025,1.26,-3.6,-4.666666667,0
-6,-6,-6,-1.33997155,0.02474567,1.096708861,-0.06,0,-4.666666667,0
6,-6,-6,-0.032432432,1.19274127,-0.528607595,1.62,-2.4,-2,0
-6,6,0,-1.169274538,0.480065988,-0.762531646,1.74,-5.4,-2,0
-6,-6,-6,-3.296159317,0.998075337,0.823291139,0.12,-3.6,-2,0
-6,-6,-6,2.155903272,-0.674731922,1.549367089,2.04,-3.6,-6,0
-6,6,2.538461538,0.13826458,-1.222436074,0.352405063,0.66,-1.2,-2,0
-6,-6,-6,1.712091038,2.020896343,-3.445063291,2.1,-4.8,-3.333333333,1
-6,-6,-6,0.479658606,2.957932362,0.650126582,1.8,-3,-4.666666667,0
-6,-6,-6,3.115220484,0.740720374,1.500759494,0.78,-1.8,-4.666666667,1
-6,-6,-6,1.418492176,1.19274127,-0.941772152,0.9,-1.8,-4.666666667,0
-6,-6,-6,-1.592603129,-1.087159747,2.020253165,4.08,-1.8,-3.333333333,0
-6,-6,-6,-1.374110953,-1.182843002,0.318987342,0.42,-3.6,-3.333333333,0
-6,-6,-6,0.26116643,0.057739896,-1.336708861,0.42,-3.6,-0.666666667,1
-6,-6,-6,1.613086771,3.442947484,1.831898734,-1.5,-1.8,-2,1
-6,6,-0.461538462,-1.715504979,-0.681330767,0.352405063,3,-3.6,-3.333333333,0
-6,-6,-6,0.896159317,1.057464944,2.093164557,1.2,-5.4,-3.333333333,0
-6,-6,-6,-1.220483642,-1.417102007,0.993417722,-2.34,-2.4,-6,0
-6,-6,-6,-1.698435277,0.790211713,0.592405063,1.68,-5.4,-6,0
-6,-6,-6,1.790611664,-0.384382733,-0.868860759,0.12,-2.4,-4.666666667,0
-6,-6,-6,3.504409673,2.3211438,0.145822785,2.22,-5.4,-4.666666667,1
-6,-6,-6,3.73997155,-1.684355238,-0.476962025,0.3,-4.8,-3.333333333,0
-6,-6,-6,1.609672831,-1.209238383,-0.81721519,-2.64,-1.2,-4.666666667,0
-6,6,2.538461538,-0.752773826,2.954632939,-0.562025316,-1.02,-4.8,-4.666666667,0
6,-6,-6,0.011948791,2.06708826,-0.230886076,0.72,-5.4,-3.333333333,1
-6,6,3.461538462,4.477382646,2.027495188,-2.175189873,0.3,-3.6,-3.333333333,0
-6,-6,-6,0.943954481,1.252130877,1.291139241,-1.02,-3,-4.666666667,0
-6,6,2.538461538,1.875960171,4.538355788,3.095696203,-1.26,-4.2,-3.333333333,0
-6,-6,-6,-1.940825036,-0.605444047,-0.075949367,1.86,-3.6,-6,0
-6,6,1.846153846,1.493598862,-1.248831454,1.844050633,-1.8,-4.2,-4.666666667,0
6,6,1.846153846,2.633854908,1.262029145,-1.597974684,0.84,-4.2,-6,0
-6,6,4.615384615,-0.107539118,0.711025571,2.026329114,0.24,-4.8,-4.666666667,0
-6,-6,-6,-0.056330014,0.915589772,2.126582278,0.96,-4.8,-6,0
-6,-6,-6,2.944523471,-3.271377509,-0.072911392,0.42,-3,-4.666666667,0
-6,-6,-6,-1.790611664,-1.697552928,1.403544304,0.72,-4.2,-2,0
-6,-6,-6,1.292176387,-1.582073137,4.092151899,-1.5,-4.8,-0.666666667,0
-6,-6,-6,1.2,2.98102832,3.244556962,0.36,-3,-2,1
-6,-6,-6,-1.094167852,1.575474292,-2.998481013,1.08,-3,-4.666666667,0
-6,-6,-6,-0.155334282,-0.262304097,0.394936709,2.4,-3.6,-3.333333333,0
6,-6,-6,0.472830725,-0.334891394,0.744303797,2.34,-1.8,-4.666666667,1
-6,-6,-6,1.834992888,-0.796810558,-1.066329114,1.92,-4.2,-3.333333333,0
-6,-6,-6,-1.609672831,2.192466318,-2.047594937,0.24,-4.8,-0.666666667,1
-6,6,0,1.33314367,1.479791037,0.279493671,-1.44,0.6,-4.666666667,0
-6,-6,-6,0.387482219,-0.78691229,0.422278481,-0.9,-4.8,-3.333333333,0
-6,6,1.153846154,1.145376956,3.294473467,-0.224810127,-1.26,-3,-6,0
-6,-6,-6,-1.162446657,1.463293924,-2.958987342,1.14,-1.2,-6,0
-6,6,-0.923076923,-0.073399716,-1.308221061,-1.24556962,-2.88,-4.2,-4.666666667,0
-6,-6,-6,0.039260313,0.737420951,1.719493671,-2.34,-3.6,-4.666666667,0
6,-6,-6,0.790327169,0.948583998,1.658734177,2.64,1.2,-6,1
-6,6,0.230769231,-2.251493599,0.839703052,1.196962025,0.18,-1.8,-6,0
-6,-6,-6,0.906401138,0.447071762,-0.224810127,-0.6,-4.8,-2,1
-6,-6,-6,1.565291607,-1.836128677,0.446582278,-2.16,-4.8,-6,0
-6,-6,-6,-1.517496444,-2.390431674,1.479493671,1.62,-3.6,-0.666666667,1
6,-6,-6,3.354196302,2.677481441,-0.048607595,0.78,-4.2,-2,1
-6,6,1.615384615,0.838122333,1.156447622,1.588860759,3.3,-3.6,-4.666666667,0
-6,6,2.769230769,0.906401138,3.647511685,1.269873418,0.72,-5.4,-2,0
-6,-6,-6,0.964438122,-0.664833654,0.154936709,-0.36,-3.6,-2,0
-6,-6,-6,0.592318634,-3.508935936,-0.343291139,0.66,-5.4,-2,0
-6,-6,-6,0.902987198,-0.757217487,-2.615696203,-0.84,-3.6,-3.333333333,0
-6,-6,-6,2.367567568,0.110530657,-0.118481013,-1.14,-4.2,-2,0
-6,-6,-6,-0.595732575,-0.447071762,-1.749873418,-2.04,-2.4,-3.333333333,0
-6,-6,-6,-1.285348506,0.166620841,-0.100253165,1.26,-5.4,-6,0
-6,-6,-6,1.261450925,4.10943085,-1.737721519,1.74,-2.4,-6,0
-6,-6,-6,4.385206259,4.116029695,0.315949367,-0.3,-4.8,3.333333333,1
-6,6,-0.461538462,1.251209104,-0.433874072,0.057721519,-0.18,-5.4,-3.333333333,0
6,-6,-6,-1.312660028,-1.2554303,1.25164557,-0.66,-5.4,-4.666666667,1
-6,6,-3.692307692,-0.489900427,0.041242783,1.300253165,1.74,-4.2,-4.666666667,0
6,-6,-6,0.92688478,3.433049216,0.653164557,1.68,-3,-4.666666667,0
-6,-6,-6,3.292745377,-1.945009623,1.673924051,-0.48,-4.8,-6,0
-6,-6,-6,-2.647510669,-1.370910091,-1.740759494,2.34,-5.4,-4.666666667,0
-6,-6,-6,-3.241536273,0.45697003,-0.224810127,1.02,-2.4,-4.666666667,0
-6,-6,-6,1.073684211,-0.598845202,-0.14278481,-0.42,-3.6,3.333333333,0
-6,-6,-6,1.773541963,-0.631839428,2.488101266,-0.66,-1.8,-0.666666667,0
-6,-6,-6,1.128307255,-0.212812758,-0.789873418,2.04,-4.2,-6,0
-6,-6,-6,-0.541109531,1.829529832,2.816202532,2.04,-3.6,-2,0
6,-6,-6,0.319203414,2.799560077,0.315949367,-0.6,-4.2,-2,0
-6,-6,-6,-1.251209104,1.849326368,0.899240506,0.84,-4.2,-4.666666667,0
-6,-6,-6,-0.691322902,-0.489964256,-0.206582278,1.92,-3.6,-4.666666667,0
-6,-6,-6,0.162162162,1.997800385,1.424810127,0.18,-1.8,-3.333333333,0
-6,-6,-6,0.984921764,-1.565576024,1.923037975,-2.58,-1.8,-4.666666667,0
6,-6,-6,1.524324324,3.119604069,1.275949367,0.84,-3,-4.666666667,1
-6,-6,-6,1.619914651,-1.225735496,-3.083544304,-0.84,-3.6,-3.333333333,0
-6,-6,-6,-2.275391181,1.634863899,2.324050633,-0.24,-3.6,-6,0
-6,6,0.923076923,-1.33997155,-0.229309871,-1.552405063,0.54,-4.2,-3.333333333,0
6,-6,-6,0.582076814,-1.492988727,-1.38835443,2.1,-3.6,-4.666666667,1
-6,-6,-6,0.110953058,-1.110255705,-1.540253165,-0.72,-3.6,-3.333333333,0
-6,-6,-6,4.030156472,-0.404179269,-1.127088608,2.22,-0.6,-6,1
-6,-6,-6,1.73598862,-3.080010998,-0.950886076,1.14,-4.2,-3.333333333,0
-6,-6,-6,4.706116643,2.684080286,-1.77721519,-1.5,-3,-4.666666667,1
-6,-6,-6,-1.544807966,-3.330767116,0.732151899,0.72,-3,-4.666666667,0
-6,-6,-6,0.377240398,-0.183117954,0.750379747,1.8,-4.2,-6,0
-6,-6,-6,-2.237837838,1.238933187,-0.28556962,1.38,-3.6,-3.333333333,0
-6,6,1.615384615,1.790611664,2.222161122,-3.159493671,0.12,-1.8,-6,0
6,-6,-6,0.029018492,-0.080835854,-0.586329114,3.96,-3,-3.333333333,1
-6,6,4.384615385,2.241251778,0.810008249,-0.027341772,-0.36,-2.4,-6,0
-6,-6,-6,-0.032432432,0.499862524,-3.356962025,-0.84,-2.4,-2,0
-6,-6,-6,-0.13485064,-0.156722574,0.774683544,0.18,-3.6,-4.666666667,0
-6,6,2.538461538,0.513798009,1.321418752,0.416202532,1.38,-3.6,-4.666666667,0
-6,-6,-6,1.247795164,0.305196591,0.832405063,-0.36,-1.2,-2,0
-6,-6,-6,-0.571834993,1.697552928,-0.565063291,3.12,-4.2,-3.333333333,0
-6,6,2.769230769,0.090469417,0.084135276,0.176202532,-1.68,-4.2,-2,0
-6,-6,-6,1.582361309,3.13280176,0.486075949,-0.6,-4.2,-6,0
-6,-6,-6,2.155903272,0.470167721,-2.889113924,0.6,-5.4,2,0
-6,-6,-6,-2.524608819,5.511685455,1.084556962,-1.5,-3,-4.666666667,0
-6,-6,-6,0.486486486,0.470167721,0.574177215,-1.2,-2.4,-3.333333333,0
-6,6,-2.076923077,-1.903271693,-3.376959032,0.501265823,-0.78,-5.4,-4.666666667,0
-6,-6,-6,-1.019061166,-1.113555128,1.330632911,-0.96,-5.4,-3.333333333,0
-6,-6,-6,0.13826458,-0.1897168,-1.97164557,1.2,-3,-4.666666667,0
-6,-6,-6,1.705263158,0.826505362,-0.899240506,2.28,-4.2,-4.666666667,0
-6,-6,-6,0.817638691,-2.23205939,1.321518987,-1.74,-4.8,-6,0
-6,-6,-6,-0.879089616,1.423700852,0.145822785,-0.48,-3,-2,0
6,-6,-6,2.435846373,-1.166345889,0.346329114,0.36,-4.8,-0.666666667,1
-6,-6,-6,1.363869132,2.063788837,0.416202532,0.84,-3,-3.333333333,0
-6,-6,-6,-2.763584637,1.882320594,2.488101266,0.96,-4.2,-3.333333333,0
-6,-6,-6,-3.292745377,-0.753918064,1.464303797,0.06,-3.6,-4.666666667,0
-6,-6,-6,-0.633285917,2.172669783,0.552911392,-0.06,-0.6,-4.666666667,0
-6,-6,-6,-1.910099573,2.65108606,0.677468354,1.44,-3,-4.666666667,0
-6,-6,-6,-0.175817923,2.548803959,0.507341772,-0.24,1.8,-4.666666667,0
-6,6,-0.461538462,1.821337127,-0.433874072,1.455189873,2.76,-4.8,-4.666666667,0
-6,-6,-6,-1.387766714,1.466593346,-2.500253165,0.66,-2.4,-4.666666667,0
6,-6,-6,-1.32972973,0.516359637,-3.168607595,0.18,-3,-3.333333333,0
-6,-6,-6,2.183214794,1.295023371,0.297721519,0.66,-4.2,-3.333333333,0
6,-6,-6,-0.551351351,-1.017871872,-1.683037975,-1.62,-3.6,-0.666666667,1
-6,6,2.769230769,1.893029872,-0.232609293,-0.798987342,1.44,-4.8,-0.666666667,0
-6,-6,-6,0.954196302,1.01457245,-0.619746835,-1.26,-5.4,-2,0
-6,6,3.923076923,-0.612802276,-1.634863899,-1.834936709,-2.64,-4.8,-3.333333333,0
-6,-6,-6,-0.517211949,0.110530657,-2.34835443,-0.54,-3.6,-4.666666667,1
6,-6,-6,2.913798009,-0.361286775,-3.84,-6,-6,-2,1
-6,-6,-6,-1.264864865,0.790211713,1.531139241,-0.12,-3,-4.666666667,0
-6,-6,-6,1.73598862,-1.262029145,-3.116962025,1.26,-3,-4.666666667,0
-6,-6,-6,1.821337127,-0.311795436,1.400506329,0.6,-3.6,-2,0
-6,-6,-6,-0.626458037,-4.43937311,-1.127088608,0.84,-3,-6,0
-6,6,-0.230769231,0.336273115,-0.480065988,-0.786835443,0.42,-4.2,-4.666666667,1
-6,-6,-6,1.415078236,0.295298323,-1.944303797,-2.88,-4.2,-0.666666667,0
-6,-6,-6,0.250924609,1.951608469,0.413164557,1.5,-3.6,-6,0
-6,6,1.846153846,1.459459459,-0.69782788,-0.483037975,-3.06,-3,-0.666666667,0
-6,-6,-6,-1.090753912,3.066813308,-0.085063291,1.38,-5.4,-6,0
-6,6,1.153846154,1.633570413,1.773439648,-1.351898734,-3.18,-1.2,-0.666666667,0
-6,-6,-6,0.455761024,4.356887545,0.923544304,-1.08,-4.8,-4.666666667,0
-6,-6,-6,-1.118065434,0.38108331,-4.192405063,1.38,-1.2,-0.666666667,1
-6,6,3,-0.974679943,-0.430574649,-0.978227848,1.8,-3.6,-4.666666667,0
-6,6,1.384615385,1.647226174,-2.783062964,0.42835443,0.42,-3,-3.333333333,0
6,-6,-6,-1.4628734,0.869397855,1.913924051,2.64,0.6,-3.333333333,1
-6,-6,-6,-0.52745377,-4.244707176,-2.029367089,0.3,-3.6,-6,0
-6,6,-1.153846154,1.299004267,2.502612043,0.634936709,-1.68,-2.4,-4.666666667,0
-6,-6,-6,2.473399716,0.968380533,-1.531139241,0,-2.4,-3.333333333,0
-6,6,-0.230769231,-0.039260313,2.043992301,1.889620253,1.32,-4.2,-2,0
-6,6,-0.692307692,1.015647226,0.912290349,-0.461772152,-2.16,-3.6,-6,0
-6,-6,-6,1.138549075,0.249106406,0.513417722,2.88,-3.6,-2,0
-6,-6,-6,2.572403983,-0.117129502,-0.391898734,1.62,-3,-6,0
-6,-6,-6,0.40455192,1.172944735,-1.755949367,-0.12,-3,-2,0
-6,-6,-6,-1.312660028,1.667858125,0.258227848,-0.12,-3.6,-4.666666667,0
-6,6,2.538461538,0.742532006,1.545779489,3.521012658,5.82,-4.8,-4.666666667,0
-6,-6,-6,1.565291607,1.648061589,0.431392405,-0.84,-0.6,-4.666666667,0
-6,-6,-6,0.851778094,3.594720924,-0.328101266,0.12,-0.6,-4.666666667,0
-6,-6,-6,1.725746799,-0.097332967,-0.486075949,-0.66,-3.6,-6,0
-6,-6,-6,1.264864865,-3.000824856,-1.373164557,1.14,-4.2,-3.333333333,0
-6,-6,-6,1.281934566,-0.948583998,0.923544304,0.48,-3,-4.666666667,0
6,-6,-6,0.046088193,2.218861699,-1.34278481,-0.72,-3.6,-3.333333333,0
-6,-6,-6,1.824751067,-1.288424526,2.858734177,-0.9,-3,-6,0
-6,6,-0.461538462,-1.582361309,-0.727522684,0.513417722,1.56,-3.6,-0.666666667,1
-6,-6,-6,0.93371266,-1.644762167,1.622278481,-0.48,-3.6,-0.666666667,0
6,-6,-6,1.927169275,2.073687105,-1.403544304,0.36,-5.4,3.333333333,1
-6,-6,-6,-1.271692745,-0.730822106,0.461772152,-1.38,-4.2,-3.333333333,0
-6,-6,-6,0.462588905,0.7737146,0.932658228,-0.9,1.8,-2,0
-6,6,1.615384615,-1.186344239,2.278251306,2.646075949,1.02,-4.2,-6,0
-6,-6,-6,-1.951066856,1.374209513,-3.123037975,1.98,-5.4,-3.333333333,0
-6,-6,-6,2.678236131,2.644487215,1.786329114,2.16,-2.4,-6,1
-6,-6,-6,0.025604552,-2.06708826,0.917468354,-0.78,-3,-4.666666667,0
-6,-6,-6,1.99886202,0.810008249,-1.221265823,-2.52,0,-2,0
-6,6,3,-0.971266003,2.076986527,0.589367089,1.92,-4.2,-3.333333333,0
-6,-6,-6,-0.162162162,0.067638163,-2.044556962,-3.24,-2.4,-6,0
-6,6,3.230769231,0.073399716,-2.063788837,-1.73164557,0.18,-5.4,-3.333333333,0
-6,6,1.846153846,2.213940256,0.737420951,3.02278481,1.62,-0.6,0.666666667,0
-6,-6,-6,-2.094452347,1.681055815,0.018227848,-0.66,-4.2,-6,0
-6,-6,-6,-2.111522048,2.96783063,0.583291139,3.36,-4.2,-3.333333333,0
-6,-6,-6,0.145092461,0.829804784,-0.446582278,-1.02,-2.4,-4.666666667,0
-6,-6,-6,0.056330014,1.100357437,-1.977721519,-2.04,-3.6,-0.666666667,1
-6,6,2.076923077,-2.217354196,0.572449821,0.467848101,-0.66,-3.6,-3.333333333,0
-6,6,0,-1.264864865,-1.562276602,1.950379747,1.8,-3,-3.333333333,0
-6,6,1.615384615,1.230725462,-0.361286775,1.418734177,0.72,-3.6,-3.333333333,0
-6,-6,-6,2.0056899,1.829529832,-2.272405063,1.74,-4.2,-0.666666667,0
-6,-6,-6,2.200284495,-2.449821281,-1.242531646,-1.5,-3.6,-4.666666667,0
-6,-6,-6,1.592603129,-0.588946934,1.087594937,-0.06,-1.2,-4.666666667,0
-6,6,3.692307692,3.572688478,-0.245806984,-0.227848101,-0.06,-5.4,-2,0
-6,-6,-6,-2.13200569,-0.714324993,0.950886076,0.06,-1.8,-3.333333333,0
-6,-6,-6,-2.347083926,1.258729722,-1.449113924,-1.68,-4.2,-3.333333333,0
-6,-6,-6,0.298719772,0.641737696,-0.261265823,1.86,0,-4.666666667,0
-6,6,1.153846154,-0.428449502,2.839153148,-0.756455696,-0.18,-3,-4.666666667,0
-6,-6,-6,0.616216216,-0.994775914,0.346329114,1.56,-4.2,-2,0
-6,-6,-6,0.319203414,1.499587572,0.030379747,1.62,0,-3.333333333,0
-6,-6,-6,-0.827880512,-0.20291449,0.504303797,1.44,-0.6,-2,0
-6,-6,-6,-1.094167852,-0.361286775,3.445063291,-0.12,-5.4,-3.333333333,0
6,-6,-6,-0.213371266,0.994775914,0.197468354,-0.18,-5.4,-6,1
-6,-6,-6,1.213655761,1.535881221,0.595443038,-2.22,-3,-6,0
-6,6,2.538461538,0.285064011,-0.740720374,-0.127594937,1.98,-4.2,-6,0
-6,6,1.615384615,-0.742532006,0.839703052,-0.343291139,0.48,-1.2,-4.666666667,0
-6,-6,-6,1.148790896,3.446246907,0.33721519,-1.14,-3.6,-3.333333333,0
-6,-6,-6,-0.322617354,-1.42040143,0.540759494,0.24,0,-3.333333333,0
-6,-6,-6,-2.292460882,4.729722299,-0.726075949,-0.42,-2.4,-6,0
-6,6,-0.230769231,1.86230441,-0.536156173,0.917468354,-0.6,-4.8,-4.666666667,0
-6,6,4.615384615,0.831294452,-1.842727523,-1.555443038,0.36,-3,-4.666666667,0
-6,-6,-6,0.117780939,1.552378334,-0.297721519,1.92,-4.8,-4.666666667,0
-6,-6,-6,2.93086771,0.364586197,1.500759494,-1.62,-4.2,-0.666666667,0
-6,-6,-6,-1.578947368,-2.944734671,-1.312405063,-0.06,-3,-2,0
-6,-6,-6,-0.40113798,1.568875447,0.704810127,-0.42,-4.8,-4.666666667,0
-6,-6,-6,1.875960171,0.143524883,-0.464810127,-0.48,-3.6,-3.333333333,0
-6,-6,-6,1.073684211,-0.107231235,-0.470886076,-6,-6,-6,0
-6,-6,-6,-0.1314367,2.222161122,-0.686582278,1.5,-3.6,-4.666666667,0
-6,6,2.538461538,0.203129445,1.832829255,0.352405063,-0.3,-3,-3.333333333,0
-6,-6,-6,2.217354196,-1.34451471,-2.336202532,-1.38,-4.8,-3.333333333,0
-6,-6,-6,0.766429587,-0.028045092,1.257721519,1.26,-4.8,-4.666666667,0
-6,-6,-6,-2.722617354,-2.139675557,-0.747341772,-1.98,-4.2,-2,0
-6,-6,-6,-0.360170697,-0.371185043,0.227848101,-0.06,-3.6,-6,0
-6,-6,-6,-0.145092461,1.407203739,-0.306835443,-0.18,-2.4,-4.666666667,0
-6,6,0.230769231,-2.186628734,2.340940335,1.762025316,-1.32,-3.6,-4.666666667,0
-6,-6,-6,-0.786913229,1.007973605,2.035443038,-1.26,-4.2,-3.333333333,0
-6,-6,-6,0.646941679,0.958482266,1.196962025,0.96,-4.2,-2,0
-6,-6,-6,-1.906685633,1.941710201,-1.409620253,-1.14,-1.8,-2,0
-6,-6,-6,1.609672831,0.763816332,-1.707341772,-0.06,-4.8,-4.666666667,0
-6,-6,-6,1.193172119,1.113555128,-0.823291139,1.92,-4.2,-4.666666667,0
-6,-6,-6,2.691891892,2.228759967,0.975189873,-0.6,4.8,-3.333333333,1
-6,-6,-6,3.046941679,-1.130052241,1.525063291,0.42,-4.2,-4.666666667,0
-6,-6,-6,-0.117780939,4.51525983,-2.005063291,0.9,-3.6,-2,0
-6,-6,-6,2.845519203,-1.908715975,-0.279493671,1.68,-4.2,-6,0
